id,label
7960077,No
17278288,No
12177904,No
12662375,No
22566558,No
13764784,No
11011111,No
8569088,No
20201941,No
18183876,No
11675938,No
12273998,No
22771425,No
21016145,No
22208703,No
14949610,No
21274952,No
14375463,No
19662050,No
18694545,No
22375432,No
13612161,No
12946703,No
20929411,No
9158726,No
13536702,No
14473742,No
7993806,No
10314413,No
14835621,No
18186943,No
18705524,No
13401165,No
16845943,No
13248280,No
7552968,No
13669519,No
17146509,No
17636732,No
12143666,No
13738847,No
16676575,No
20501376,No
18073214,No
7820430,No
21355087,No
23625911,No
12419209,No
8892917,No
17525923,No
17054011,No
20892896,No
13682537,No
20357803,No
14397948,No
10372062,No
18824478,No
7702909,No
19662542,No
17875652,No
23719567,No
23011102,No
19086246,No
20802703,No
13449605,No
9293523,No
20266860,No
15823709,No
16860511,No
17242725,No
10846651,No
7792795,No
21873522,No
19304388,No
11262739,No
7555546,No
21352795,No
10283569,No
18737536,No
11355084,No
21458262,No
9295753,No
17867133,No
12662265,No
16005899,No
8295685,No
23350672,No
9463397,No
11383223,No
15611649,No
11302800,No
19599999,No
7561550,No
8453306,No
23495700,No
9942950,No
7648639,No
23299887,No
23364533,No
21488263,No
12620334,No
18442601,No
17009632,No
13641687,No
23257063,No
14974360,No
9672959,No
21221202,No
9512292,No
12444021,No
20794467,No
10820398,No
8278472,No
21450013,No
15038506,No
17617508,No
18480405,No
23366267,No
14355088,No
20031005,No
13647877,No
20784338,No
11310136,No
8946083,No
13870518,No
23198559,No
21499966,No
12543409,No
21743417,No
13603155,No
8054773,No
13602740,No
14137568,No
19831463,No
18720314,No
14745086,No
15599757,No
10029539,No
13319023,No
16761392,No
9357675,No
10992438,No
14549276,No
21053910,No
13821992,No
14349886,No
10146894,No
9234552,No
8655773,No
11704628,No
20732154,No
14919639,No
9506779,No
14326360,No
15580723,No
19947373,No
11873904,No
20388815,No
23457283,No
16990752,No
20886565,No
20307856,No
21589607,No
22747913,No
14688388,No
10462877,No
10055080,No
10407072,No
20788215,No
18705076,No
14224234,No
15625472,No
21897538,No
10393320,No
9048522,No
14188977,No
21941197,No
12546466,No
10431321,No
9019067,No
10681578,No
13502463,No
10705786,No
17582459,No
14509526,No
17971430,No
21079990,No
8933138,No
22484237,No
23219655,No
10503275,No
12292569,No
12262061,No
19636161,No
10324106,No
14568872,No
18867201,No
21414243,No
13853957,No
21119159,No
22542973,No
16371994,No
21612617,No
12903249,No
8829425,No
12996246,No
23119337,No
16714421,No
9358838,No
8269284,No
14456794,No
11212735,No
12614964,No
20211059,No
20238759,No
8662401,No
11056400,No
16162946,No
23309747,No
9828960,No
15672089,No
12810047,No
19217940,No
9476497,No
14765979,No
21048643,No
8759164,No
10237636,No
8241159,No
18327731,No
8372396,No
14136209,No
22796387,No
12035776,No
23399030,No
15266051,No
20276425,No
11173879,No
13860377,No
23179155,No
21198474,No
9740631,No
8784211,No
19534899,No
22301618,No
11952327,No
9022288,No
21549365,No
12907686,No
17745955,No
23055054,No
7728498,No
22572502,No
8089080,No
8332515,No
11474064,No
9386571,No
16379833,No
12384613,No
10169200,No
19085201,No
14961446,No
10517596,No
14456137,No
17616268,No
18158331,No
12007985,No
23403525,No
17791771,No
9315743,No
18039588,No
17957634,No
16952429,No
10727942,No
15487613,No
13524805,No
20447441,No
12626833,No
16342244,No
18649629,No
20170282,No
16018713,No
16228675,No
20483575,No
16609120,No
16963362,No
9759335,No
8322517,No
12481678,No
10948551,No
19070305,No
18365630,No
15043083,No
11075751,No
13594343,No
17784243,No
19802996,No
15938372,No
18796912,No
13156608,No
9002707,No
7531905,No
23523131,No
19688869,No
7681897,No
11861010,No
10129071,No
11316090,No
22285776,No
12032163,No
14080787,No
23341051,No
15334599,No
16748904,No
20440823,No
22551966,No
23270181,No
10240928,No
22064798,No
20439586,No
14074589,No
15676074,No
8585323,No
21312592,No
23550368,No
13453866,No
12666061,No
10054338,No
16888739,No
10838267,No
17443741,No
11565923,No
9344068,No
11035941,No
11003302,No
7935884,No
19079284,No
18977490,No
17163857,No
17321851,No
17753776,No
12861531,No
18721140,No
12600890,No
13715946,No
19394884,No
15980582,No
15564819,No
7756786,No
21954471,No
9539793,No
19744667,No
17771159,No
11545315,No
13005587,No
21126745,No
20214748,No
11781742,No
13468933,No
23353429,No
9024205,No
16811833,No
12396464,No
20616276,No
17048654,No
18510607,No
20004311,No
10403875,No
8197709,No
16724214,No
16317586,No
20362472,No
20310138,No
14272975,No
9218480,No
18301643,No
22913483,No
7636569,No
22079778,No
15363806,No
13316546,No
12697549,No
14812446,No
18870890,No
10326881,No
16940449,No
10935956,No
11487374,No
7527208,No
22416561,No
21443515,No
11897924,No
17148986,No
20484431,No
20409741,No
11452684,No
20486139,No
11399643,No
8018206,No
16960252,No
10142954,No
14330546,No
14341804,No
16587349,No
10733370,No
12151829,No
10920208,No
15050746,No
13898219,No
20067311,No
8226140,No
13998774,No
17328479,No
8769915,No
11591324,No
13269736,No
8035813,No
17155486,No
17099730,No
10447668,No
11079391,No
12383363,No
8132385,No
17529786,No
17427058,No
14813555,No
20682295,No
12277916,No
15854291,No
15538136,No
19349888,No
13357843,No
17595141,No
17919744,No
18761560,No
18096855,No
18344299,No
7771388,No
21177467,No
13686180,No
18680655,No
11866941,No
8084377,No
8251442,No
11005026,No
18737732,No
17244419,No
10205457,No
14799230,No
9302038,No
13961579,No
16592653,No
13345811,No
15381360,No
7536561,No
21478803,No
10165707,No
7613347,No
17390672,No
19059476,No
16494278,No
10334618,No
21751567,No
8058052,No
8438241,No
23062155,No
8576916,No
20562844,No
15045485,No
11357770,No
16514834,No
14981281,No
20978492,No
17857408,No
14436266,No
17826883,No
14528677,No
10767385,No
16325800,No
14005071,No
22513321,No
23653150,No
11239128,No
10999304,No
17534936,No
23607109,No
8175121,No
19920672,No
8427195,No
10176782,No
19356763,No
7848731,No
8038749,No
22471491,No
9756835,No
11897757,No
9239686,No
13881183,No
20424224,No
21221416,No
11495264,No
16732299,No
15613090,No
8695088,No
20573724,No
13826583,No
18376941,No
16032676,No
16852274,No
16584759,No
7773067,No
18818529,No
20175953,No
20630074,No
21906524,No
21832061,No
19062408,No
8221902,No
9970225,No
15844232,No
9390373,No
16369534,No
16676345,No
15350594,No
21821731,No
15775832,No
20292168,No
10712640,No
19875101,No
8860825,No
14989778,No
9665218,No
17782337,No
17063068,No
10605792,No
13021399,No
8046904,No
14640915,No
14637144,No
16096533,No
23068200,No
14384486,No
23751547,No
22501782,No
16648008,No
21820522,No
22669941,No
9720251,No
22866288,No
22644904,No
17220948,No
9969574,No
17495105,No
21165109,No
20148609,No
23635371,No
19367874,No
19831430,No
14381693,No
13182641,No
22150448,No
7773869,No
11733483,No
19507226,No
21816772,No
22519689,No
23389649,No
19176848,No
10527442,No
13306692,No
20773830,No
20260389,No
18120050,No
10496433,No
19167814,No
12442108,No
16020925,No
8739871,No
11632606,No
22714934,No
15273729,No
21021516,No
15336264,No
8141245,No
19059664,No
21867250,No
12944361,No
18094977,No
14959258,No
10660115,No
16030572,No
16887566,No
17449558,No
7652860,No
11336114,No
20676919,No
12462636,No
9486061,No
8622012,No
18269354,No
11942434,No
22188001,No
17288375,No
10699822,No
23156386,No
15118519,No
22179881,No
10498603,No
10603679,No
12971748,No
13229865,No
12508515,No
21429303,No
23634965,No
8623821,No
17888288,No
18659572,No
15255814,No
9930071,No
14428757,No
10001345,No
18777612,No
13695009,No
10740613,No
21839041,No
15123487,No
9070622,No
19410014,No
16508881,No
14667442,No
12967741,No
18349465,No
13510904,No
21032911,No
8898961,No
20165419,No
21346814,No
8524146,No
16663322,No
18090256,No
15228958,No
11970635,No
14003011,No
8887604,No
10966571,No
14841858,No
11251627,No
9759169,No
12517534,No
11082441,No
7807690,No
11067877,No
17007152,No
15405794,No
16760160,No
16836743,No
9059259,No
18751941,No
11634040,No
13901181,No
17642934,No
15627124,No
17793016,No
17782321,No
18700366,No
11168084,No
16107955,No
20260194,No
16574576,No
16862639,No
9569166,No
8386521,No
11809352,No
10680440,No
17327772,No
12311989,No
10081001,No
18760940,No
12221994,No
8472425,No
15558709,No
23578312,No
14657236,No
20731919,No
7542185,No
17271939,No
8994285,No
7772569,No
9720192,No
10699497,No
10902344,No
9714661,No
22551044,No
9832367,No
18654160,No
11902449,No
14721746,No
23252392,No
8257176,No
17197880,No
23322260,No
18616601,No
16129461,No
11979285,No
22119703,No
17551386,No
20802827,No
18454876,No
9076059,No
10512745,No
19150652,No
18231120,No
20468004,No
23574262,No
22301081,No
14802287,No
23476442,No
10542038,No
7526623,No
10125704,No
7890417,No
16949764,No
20411864,No
20058120,No
18688274,No
20136080,No
17547007,No
21154747,No
16264541,No
13569743,No
19777617,No
16305915,No
8538958,No
8851078,No
18526249,No
16217203,No
11123435,No
20133292,No
10344493,No
16737192,No
22975996,No
11659584,No
16831325,No
17189629,No
18700266,No
12032833,No
14096029,No
19801035,No
13217830,No
22128782,No
11498059,No
15205579,No
9522375,No
14359130,No
19059238,No
18053901,No
15067571,No
18328867,No
18327999,No
13825056,No
11170235,No
13612770,No
7942212,No
19947301,No
11696606,No
14991866,No
20085465,No
23673081,No
7879257,No
12617460,No
15799193,No
8700475,No
17978510,No
23162573,No
21617443,No
23124645,No
18842686,No
7957244,No
18213170,No
21210030,No
10311577,No
10543655,No
8456704,No
22690912,No
21120191,No
10664398,No
22714085,No
14570670,No
9749634,No
16025564,No
17114624,No
18023725,No
16578559,No
10495433,No
13886356,No
21601731,No
22312390,No
13095735,No
13288665,No
15494686,No
10881210,No
18447732,No
11238183,No
8249323,No
16983145,No
12243991,No
14219403,No
12951527,No
21542930,No
14376436,No
7825754,No
13490215,No
22469727,No
10802462,No
19772507,No
21987624,No
11359887,No
22577207,No
13371728,No
13243531,No
10917553,No
18503608,No
10091546,No
17815710,No
23051418,No
10926811,No
19331462,No
14482635,No
12723271,No
14900610,No
9967801,No
21975982,No
10750482,No
18091665,No
10531581,No
8678282,No
18245646,No
17089437,No
17095455,No
9998324,No
19018304,No
12156733,No
9378152,No
19598393,No
19007540,No
14416827,No
19707781,No
18355039,No
10681018,No
18042643,No
11126994,No
15342408,No
16692079,Yes
20845480,No
9786010,No
12816695,No
20170457,No
19344413,No
21148340,No
22411503,No
11166688,No
11153303,No
17388048,No
17392226,No
17638033,No
9154578,No
15982743,No
9509750,No
8519106,No
8990514,No
18856700,No
13537879,No
15756454,No
12367995,No
22206378,No
10891435,No
13240435,No
17160765,No
21833472,No
16548101,No
13370235,No
22262981,No
19620271,No
14305926,No
18849631,No
23498031,No
20825687,No
21802298,No
15886400,No
19078049,No
18758541,No
16269947,No
23053247,No
23351493,No
22802211,No
17120776,No
14250039,No
7937950,No
17605458,No
22853133,No
13591879,No
8738485,No
10871710,No
12973685,No
18171852,No
15496211,No
11870907,No
11850845,No
14628831,No
15362269,No
12905619,No
12287592,No
22196336,No
21213318,No
13971882,No
10259051,No
22551009,No
9410721,No
10619550,No
18173460,No
22491482,No
7751731,No
7571066,No
13510782,No
14312404,No
20634610,No
12082047,No
10469142,No
8686199,No
17253167,No
11838507,No
13162681,No
8437868,No
17103653,No
15771502,No
13216737,No
10742704,No
7839094,No
11374981,No
7632633,No
7563440,No
16727942,No
12833194,No
15238633,No
21259421,No
14193219,No
13152185,No
9298563,No
7975550,No
21071446,No
20037345,No
13822696,No
18698470,No
18692950,No
12964035,No
13035497,No
13753786,No
11525074,No
20774932,No
17635573,No
12070043,No
21912312,No
9274960,No
15619357,No
8596386,No
14954609,No
17638581,No
9522435,No
22248650,No
20654219,No
15618961,No
13631122,No
21742092,No
23503278,No
17201089,No
8603404,No
12593194,No
20325168,No
17816849,No
9769538,No
21067698,No
18929022,No
19905758,No
13231534,No
15934723,No
18511587,No
20848094,No
7530576,No
12586320,No
23103392,No
10625986,No
21917068,No
8467294,No
23581310,No
8461110,No
11257404,No
21137582,No
7751775,No
19047871,No
7706656,No
16976488,No
7855971,No
8821723,No
13661762,No
8788537,No
16587535,No
9888288,No
11728831,No
9747435,No
17921593,No
12431376,No
17918080,No
11343022,No
23329865,No
22917433,No
12602239,No
9935073,No
21559787,No
23198594,No
19541730,No
16888253,No
20906549,No
7858354,No
14215455,No
9680306,No
8958442,No
16688023,No
13203111,No
21180132,No
10519658,No
15135734,No
15310608,No
19797034,No
7923827,No
12174653,No
22905196,No
20676597,No
16890331,No
15416913,No
8238835,No
17635666,No
12183173,No
14567263,No
10373743,No
22014054,No
19620835,No
11077020,No
19035175,No
12298274,No
11130044,No
14028169,No
12476915,No
10873806,No
9412028,No
10380887,No
9697164,No
22398208,No
12465656,No
10438029,No
11252086,No
21253526,No
22787280,No
7974184,No
8549457,No
17274050,No
22177969,No
9887682,No
8667380,No
7490741,No
7563431,No
9664694,No
9443083,No
8158420,No
23656995,No
9076834,No
13253151,No
20211118,No
17633270,No
16909930,No
22470874,No
9597338,No
17116849,No
15618509,No
9127329,No
8336641,No
19197250,No
8136275,No
12988486,No
11000063,No
21109514,No
7532170,No
22003235,No
20191823,No
11924839,No
23302680,No
22583946,No
23555552,No
7798334,No
10245940,No
17614976,No
23574359,No
20080223,No
20872004,No
10652258,No
19137069,No
13245461,No
16456332,No
21164885,No
13471746,No
13562590,No
23602614,No
11347163,No
22555228,No
7659726,No
20083023,No
15049926,No
10822658,No
20792465,No
16648301,No
19858470,No
20155174,No
10639159,No
11296296,No
19809714,No
16350866,No
21084990,No
12397841,No
17872757,No
8001557,Yes
14522919,No
11735120,No
14358051,No
18090378,No
15389492,No
17206204,No
16428223,No
20017492,No
14024129,No
8914200,No
20566265,No
8688181,No
18599363,No
22069925,No
16127859,No
18981825,No
9538775,No
15342601,No
22981188,No
16122372,No
22897900,No
9651879,No
7834093,No
10692274,No
20082600,No
19226751,No
8868007,No
21639532,No
18015624,No
10424279,No
18965968,No
22735221,No
17442977,No
11731020,No
17783613,No
14587840,No
18691815,No
13330378,No
11782496,No
23755050,No
15726284,No
11945234,No
8999827,No
10856111,No
12145152,No
23484885,No
11613406,No
10197974,No
16490689,No
17702735,No
13672144,No
20710330,No
11978452,No
8837643,No
17499449,No
17628877,No
13814637,No
23669660,No
16069781,No
11439283,No
11604178,No
11149305,No
10830376,No
14880827,No
13647320,No
12626815,No
19510812,No
13718610,No
19942252,No
22244957,No
14682784,No
22907073,No
23549654,No
17957393,No
16206504,No
21833302,No
18948115,No
22753139,No
16764296,No
14829090,No
13829223,No
14205192,No
9839153,No
16936864,No
22933238,No
23146006,No
7564143,No
23424945,No
17392681,No
19191726,No
16362922,No
14088525,No
10985974,No
18686216,No
20584316,No
11912040,No
16907817,No
7733587,No
15241830,No
16586117,No
17984793,No
16486631,No
20242929,No
12976584,No
18448833,No
16133111,No
14323763,No
10908749,No
8764072,No
11333141,No
17663850,No
23548859,No
20032709,No
18529379,No
21540906,No
19439874,No
9928787,No
16811094,No
23389923,No
19030212,No
19294420,No
14025722,No
8140794,No
9386400,No
12379812,No
11986404,No
21634403,No
13619648,No
23443574,No
10528968,No
16040601,No
23479042,No
8467905,No
22506632,No
18189814,No
13018778,No
22274620,No
13848256,No
14178787,No
23732552,No
15911248,No
7475600,No
19836832,No
13800586,No
8303024,No
9447374,No
17833198,No
15240957,No
16245041,No
19217821,No
9143480,No
18035477,No
12253110,No
15579660,No
14203892,No
11129001,No
10819031,No
8731727,No
14220517,No
22813769,No
20499300,No
12022797,No
18111884,No
21882926,No
10492545,No
19916685,No
9415079,No
17737555,No
10818922,No
15148346,No
18272850,No
10236689,No
20499441,No
11639235,No
20311598,No
16926530,No
10796382,No
19830439,No
12567019,No
22766043,No
21785904,No
19766212,No
13180743,No
22247030,No
15006523,No
12777054,No
18898067,No
19361052,No
8012598,No
15364566,No
13976111,No
12973038,No
20350169,No
8645248,No
8415471,No
21899527,No
17402568,No
11531233,No
17020824,No
13603613,No
15500210,No
11809445,No
9630622,No
12020219,No
13075529,No
19772410,No
14420547,No
12645876,No
15701665,No
10883176,No
18434122,No
14274183,No
22040946,No
17500255,No
23049634,No
17371902,No
16723037,No
18904579,No
18581024,No
16232228,No
18319316,No
20498469,No
11993079,No
17892415,No
12333365,No
13272564,No
20425609,No
17464458,No
14741697,No
23073472,No
17569056,No
16007331,No
9672084,No
9749451,No
15723775,No
18380119,No
15325817,No
17775812,No
8139349,No
16999381,No
11612870,No
18258021,No
11122070,No
12166869,No
12271956,No
18877022,No
13810473,No
19874061,No
16732956,No
9866889,No
20497249,No
16332110,No
12377144,No
12430844,No
7542961,No
21866834,No
18372820,No
11090999,No
11499211,No
9126695,No
12498193,No
12843944,No
15479642,No
18528617,No
11960731,No
21631454,No
8179241,No
7506198,No
8884202,No
22132259,No
19461513,No
8588385,No
23220711,No
15004090,No
20397703,No
20503720,No
10740401,No
20936100,No
8234232,No
9737822,No
14677290,No
14352719,No
16776455,No
8804995,No
8328449,No
22968199,No
21161256,No
18313149,No
22971639,No
14028748,No
11700507,No
14642976,No
12084108,No
19612415,No
9305705,No
16864133,No
12623854,No
14354892,No
14303875,No
20388043,No
18959438,No
23561902,No
11912481,No
10088728,No
19513219,No
21409899,No
21356045,No
17125369,No
12772171,No
23470282,No
16279597,No
13857442,No
7836561,No
18295594,No
21621022,No
9742869,No
19828983,No
23735194,No
15314523,No
10761439,No
20184597,No
23312517,No
23514717,No
13225984,No
14348705,No
14077689,No
19435929,No
16443394,No
21828887,No
8334464,No
22823925,No
8959939,No
14423492,No
19266881,No
23118415,No
21221258,No
19593101,No
16545760,No
21513610,No
12383912,No
12893248,No
12202611,No
19808726,No
21901570,No
16982497,No
17968891,No
18719106,No
10732848,No
11833408,No
17628712,No
18333818,No
22557456,No
19901725,No
15877819,No
19634017,No
9677442,No
16926297,No
11137072,No
12926719,No
11615322,No
15105987,No
9629692,No
22643257,No
16351249,No
12457956,No
9251123,No
23388818,No
15863667,No
9234388,No
19301584,No
16167407,No
11085659,No
23690924,No
15045436,No
18340202,No
8886773,No
9186449,No
15980690,No
13386318,No
14222595,No
11372031,No
8667008,No
12163404,No
7661428,No
13267009,No
22273551,No
9494087,No
15538914,No
14952306,No
9422974,No
20953065,No
19444092,No
13927035,No
14638720,No
17767503,No
18843462,No
16781928,No
15274547,No
19848166,No
21399826,No
9645289,No
22961208,No
20253620,No
21450950,No
18635415,No
22034714,No
7619218,No
9889908,No
16906605,No
11203155,No
17272305,No
8867486,No
11040357,No
21960514,No
11528275,No
22273674,No
9686198,No
18865593,No
15884522,No
13408764,No
8902827,No
10942990,No
8834693,No
22576765,No
9423647,No
11306591,No
8688767,No
10042774,No
9703022,No
8670222,No
13096051,No
22948467,No
14835058,No
8219418,No
14947630,No
22171768,No
15693531,No
17347280,No
18103510,No
9182700,No
15529115,No
8329312,No
21660764,No
18190958,No
12584138,No
23478470,No
17167790,No
21569618,No
7957381,No
8292772,No
16667038,No
15418022,No
20873390,No
9257558,No
13662145,No
13845646,No
8201965,No
15477195,No
19762449,No
14056576,No
14259762,No
22546988,No
21582304,No
20723681,No
19899772,No
8146975,No
13883364,No
20002976,No
18823832,No
23009517,No
14375623,No
21352065,No
11552110,No
13885277,No
9745377,No
14172605,No
12613676,No
11271554,No
19845573,No
21419077,No
13712157,No
12050868,No
16156283,No
13797286,No
7934525,No
10491793,No
22736141,No
7643678,No
16008469,No
16778846,No
18513303,No
8703021,No
9681634,No
10090343,No
23600290,No
19059047,No
11956140,No
12862278,No
9015969,No
13981580,No
22048663,No
12255365,No
11284821,No
21845945,No
13334967,No
13049665,No
17645576,No
10721217,No
10029743,No
16994872,No
22067676,No
13959213,No
7490174,No
16673476,No
9236081,No
21156245,No
22589631,No
23597831,No
10098784,No
23064669,No
19434314,No
9810714,No
9321281,No
8683770,No
10281797,No
22881328,No
17225230,No
21779071,No
9880959,No
23462692,No
10288958,No
8260671,No
19863138,No
17460568,No
8062032,No
19562181,No
13140235,No
20258057,No
13963448,No
22554253,No
13935816,No
10933491,No
14706162,No
11432793,No
17218452,No
13383153,No
12680727,No
15196487,No
18064933,No
19776906,No
21979075,No
17760241,No
11762036,No
19805342,No
18475861,No
17820579,No
18235439,No
11336966,No
11115614,No
22036414,No
23000175,No
11755520,No
23234191,No
8792022,No
20397398,No
23204810,No
11792231,No
13686743,No
18253002,No
14358888,No
15484776,No
12687240,No
20706133,No
23713192,No
15676936,No
13858103,No
16511240,No
13083909,No
16006227,No
15378332,No
11536430,No
21157845,No
12930542,No
12913397,No
21241128,No
18962605,No
14868871,No
20304937,No
21360153,No
23312130,No
19214750,No
12040358,No
19222427,No
19632734,No
11002158,No
17508866,No
13037984,No
12973041,No
13470368,No
20929529,No
14775714,No
19197502,No
11352597,No
16575783,No
20692131,No
11443755,No
16618125,No
20477370,No
21224582,No
10488629,No
14606698,No
13871335,No
10103298,No
20397339,No
10239149,No
14393028,No
22719494,No
9402417,No
16935391,No
18640151,No
17128975,No
19422845,No
21284025,No
14250106,No
12845230,No
21579819,No
18010218,No
8784201,No
8866828,No
22237633,No
15690877,No
15143081,No
20622029,No
8817485,No
21927723,No
13486891,No
10439825,No
10360366,No
22860157,No
8946727,No
19405052,No
15730842,No
15076043,No
14012019,No
16858123,No
16731730,No
19120893,No
14720926,No
22147399,No
15828415,No
13442488,No
8716688,No
10388237,No
12966618,No
9531330,No
9374851,No
15174856,No
23000343,No
13036229,No
10298224,No
15726311,No
9058283,No
13121539,No
22038557,No
20787915,No
7906331,No
23020398,No
10834570,No
7556149,No
16651657,No
8890659,No
9452867,No
21465290,No
22122110,No
13875538,No
21715515,No
21600823,No
13415722,No
9239911,No
17640486,No
15212527,No
19347590,No
12579586,No
13897283,No
23083001,No
22331603,No
15495227,No
8409764,No
22233185,No
11855651,No
9376800,No
17552586,No
16640666,No
18299419,No
19897560,No
10820093,No
23116667,No
7609096,No
10844823,No
9689328,No
18719988,No
23340592,No
17085391,No
9789981,No
21780500,No
19110542,No
23359903,No
8664740,No
8961376,No
19903724,No
14911661,No
14370801,No
17703518,No
17162692,No
19574124,No
19942051,No
19218336,No
20563940,No
21016312,No
9454826,No
21368842,No
14183978,No
10752270,No
15834896,No
12180002,No
8562470,No
15242145,No
13912686,No
22510341,No
10452321,No
12820768,No
13637107,No
22538528,No
11213700,No
18573039,No
10863160,No
15174197,No
8544068,No
21956240,No
11540424,No
19829314,No
16733321,No
20889341,No
20661300,No
13959791,No
19028051,No
8193362,No
15274586,No
21423245,No
23285828,No
23278034,No
9280871,No
15957114,No
21067610,No
13965242,No
14193950,No
14159433,No
11162028,No
10862469,No
18739115,No
23428732,No
8300028,No
20957319,No
17839666,No
14174537,No
14918437,No
18008928,No
12413736,No
14484045,No
17347993,No
11977660,No
19973626,No
16352221,No
20088208,No
18731399,No
18160490,No
13568591,No
12750348,No
22706293,No
11000265,No
9771654,No
8049139,No
11286634,No
11318251,No
17005801,No
9665248,No
9648025,No
17126123,No
9214075,No
12718895,No
23153062,No
20549254,No
18228267,No
8923316,No
17806566,No
13369696,No
20845696,No
11666828,No
20596499,No
9003008,No
13231005,No
15054405,No
8707810,No
9852631,No
21587731,No
8458863,No
19300924,No
10304030,No
21689830,No
11212299,No
22809401,No
10375005,No
21184000,No
18425171,No
14145404,No
16233225,No
14187416,No
21431071,No
20165327,No
16775739,No
12817102,No
19320128,No
15169535,No
23335663,No
17108259,No
21899845,No
17665672,No
22755453,No
10084369,No
10363244,No
7939334,No
14474714,No
15131434,No
9151934,No
17233646,No
12872470,No
13723600,No
9054597,No
22756674,No
12410928,No
16788073,No
16270656,No
14493309,No
12669495,No
9097168,No
8988311,No
16830854,No
16015535,No
12314237,No
17452016,No
9712112,No
16412475,No
23726763,No
16747094,No
9113915,No
21670398,No
15520845,No
19702663,No
12511908,No
16609859,No
15873913,No
19129477,No
16135904,No
9831536,No
9692961,No
10136618,No
23363338,No
10419745,No
8127259,No
15357383,No
15829891,No
10080997,No
8252863,No
18691800,No
10702404,No
22021568,No
20865280,No
10143271,No
17590747,No
15874373,No
9784289,No
23329665,No
21099678,No
20584283,No
20638707,No
7798156,No
21330585,No
15111448,No
7597193,No
10740061,No
14629271,No
8577347,No
17145186,No
17947992,No
10554479,No
12707279,No
18678897,No
11705266,No
17545896,No
20914119,No
13912437,No
21450758,No
22908085,No
12781938,No
23540139,No
12575523,No
17520794,No
13886502,No
10121856,No
9373883,No
16599163,No
16183484,No
15445844,No
8758165,No
20545247,No
16523121,No
8639068,No
7487718,No
13970095,No
20772640,No
14623489,No
11559705,No
14723271,No
12417009,No
9262669,No
14674951,No
21238549,No
21489930,No
18355128,No
18007527,No
15001031,No
17430684,No
13701323,No
13769165,No
11222258,No
22576767,No
23092499,No
13362905,No
17281445,No
16243687,No
19272842,No
17839988,No
17457724,No
10327517,No
18920773,No
22600731,No
13227449,No
19581958,No
15615945,No
7660811,No
19626908,No
10973194,No
20379819,No
12943232,No
20886095,No
18575351,No
14037725,No
8335954,No
17514385,No
10097367,No
22316691,No
15178583,No
22467452,No
9807061,No
21771190,No
10262931,No
19579118,No
10281388,No
18673803,No
14411327,No
22988142,No
23074549,No
14970080,No
15059497,No
22388881,No
21815494,No
23655849,No
8662801,No
17937514,No
8325531,No
19842749,No
18995150,No
15979100,No
22107215,No
20117253,No
22898801,No
21526004,No
21205451,No
16330015,No
19791250,No
10255430,No
12610015,No
9548197,No
12078012,No
20004500,No
14488515,No
12088621,No
16702098,No
9934026,No
18493977,No
12559549,No
19071900,No
9146529,No
19242168,No
10669710,No
18963005,No
9131528,No
17906127,No
18877016,No
16141620,No
16016089,No
20387100,No
12992029,No
17248640,No
16063412,No
11055918,No
13368994,No
20269104,No
13638590,No
8264434,No
10394795,No
19426979,No
23353680,No
19015734,No
13144517,No
13726118,No
23031173,No
10171668,No
18219510,No
10904257,No
12221074,No
8758069,No
9103768,No
12025277,No
7695573,No
17156848,No
21076933,No
18683651,No
14294038,No
15787485,No
23680146,No
12637594,No
12518056,No
20604582,No
23177013,No
22444720,No
18026251,No
21869431,No
8531346,No
12210594,No
18371646,No
15756420,No
11802990,No
20728554,No
19425933,No
12108494,No
20251154,No
14187670,No
17065883,No
16887584,No
13642761,No
13814812,No
11492467,No
17882054,No
12228708,No
16826356,No
8766400,No
17149300,No
19088482,No
15413091,No
9537988,No
18876307,No
18276051,No
8483924,No
8452528,No
19866106,No
23371472,No
18787836,No
15941993,No
16229296,No
8381380,No
17759138,No
22231585,No
7961724,No
17614098,No
10624751,No
20539542,No
13555590,No
10948796,No
19036647,No
14259637,No
10433902,No
18057231,No
16236244,No
22204328,No
20283605,No
10452715,No
13940016,No
16541631,No
16837039,No
16765833,No
11602786,No
21478755,No
8099503,No
21981165,No
15586327,No
23700776,No
15679857,No
22785017,No
13750707,No
8143312,No
19320390,No
11269063,No
13730942,No
10804228,No
10453165,No
14936012,No
12442015,No
14500585,No
16599798,No
14409083,No
12668333,No
17695760,No
10757794,No
8696302,No
17680934,No
20525819,No
14968604,No
12847816,No
10556397,No
22438780,No
12839043,No
15011346,No
14105035,No
10762590,No
17289052,No
22603337,No
7478674,No
8263774,No
19477089,No
10860524,No
12196729,No
23112425,No
10602987,No
8308948,No
23637585,No
7958218,Yes
18423164,No
12287715,No
16271304,No
21577867,No
13309968,No
12744643,No
17263033,No
12033459,No
22326663,No
9057263,No
8387834,No
20883099,No
20181531,No
14786923,No
15424650,No
21498665,No
14674793,No
23597229,No
18098815,No
19429441,No
8037659,No
16359542,No
13787163,No
12136229,No
17693655,No
19496737,No
12354964,No
15199414,No
15856319,No
23185284,No
14559187,No
10691863,No
13872335,No
12064201,No
22383846,No
10558819,No
19548382,No
15775171,No
17046904,No
10901536,No
13041680,No
14161431,No
22432038,No
15942444,No
19606903,No
17027358,No
9406470,No
13705412,No
20395168,No
20328260,No
19846416,No
13107611,No
11861827,No
9376856,No
11655060,No
